delta_E_Z,delta_E_OH,delta_E_M_f,delta_E_SFR_f,r mag
0.0012095739271109351,-0.0750766446666642,0.02464090877776748,-0.3030703631573336,19.19328
-0.001224446789333311,-0.022948187999988434,0.06761449044445556,0.08034756640466684,18.13527
0.007505329584222148,-0.00986087200000263,0.015178310666671635,-0.09176193290888893,18.48046
0.0010526359073333123,0.012634550444454717,-0.012159203111091088,0.10916443826244454,16.73852
-0.0005690405959998535,-0.032776880111113016,-0.028907489777781237,-0.17902706051955464,18.34888
-0.0024069704959997773,-0.15544645500000875,0.18940300528890397,0.3760517075108889,20.40947
0.0027174312862222084,0.032058001333329145,0.22089202744445124,0.14406666275955515,16.771
0.00014060033555553242,-0.1148501526666692,-0.011281175444448621,-0.3716902183575549,17.59521
0.0027504525528888463,0.03461521711111537,0.030875450133351023,3.177076377813837e-05,19.44612
0.0011926468795555867,-0.10625844617778313,0.06646811806666797,-0.2094759321102222,20.01448
-0.003611017096222191,0.01573862055556141,-0.08774267355554954,-0.034463281601111395,18.26683
-0.000825503885555523,0.019146463666672275,-0.019345904999999775,0.3167489753206667,17.87787
0.007148926526666766,-0.25652192175555655,0.03903458662222725,0.10648286715222166,18.91846
0.0027639849408888743,-0.051704886222220026,0.09540667828890026,0.0984081190777788,19.42066
0.0019455836973333376,0.01292476988890634,-0.038509773777780865,-0.05728653827222227,16.44258
0.00449598319777781,0.15193064144444612,0.07638213988889575,0.16186471319822204,18.63895
0.0011358344584444582,-0.030646957222213445,-0.036709018333343835,0.06136828671666705,18.66986
0.0021879615728888357,-0.008303527333341165,-0.013814881333345852,0.13948788314022154,18.06108
0.004678002268666631,-0.11835257855555525,0.07376269444445782,0.03645146205155553,18.58268
-0.0027773915555555917,0.03956008155556212,-0.02124249055555083,0.05509782380466682,19.0985
0.00034593224088892705,0.1030685246666696,-0.0933397176666535,0.08122251702377803,18.55089
-0.002021638885111178,-0.08899413388889243,-0.06391547177777746,-0.02435529417333271,18.38462
-0.0012676920680000092,0.058223816333329736,-0.013780977955562435,-0.20387292967844445,18.88359
-0.022476922900222268,0.4132875035555621,-0.3166478993333346,-0.3285445918439992,18.15376
0.001124289170666662,0.07254602346666239,-0.07211721164444373,0.25132593575555795,18.71548
0.002244382269999984,0.07778874044444528,-0.005513808444442603,0.24042835450266725,18.05005
0.00019042560222227306,-0.01715822222221597,-0.012128055222230927,-0.06882542223577784,17.9849
-0.0020920482342222796,-0.1021931122222206,-0.1691908966666542,-0.5854363423206668,17.75802
0.002456437088888812,-0.006532864000003968,0.028119200888891527,0.15635249447711141,17.95545
-0.015937756196444552,-0.06191112300001933,-0.13591445788888734,-0.2246228656055561,18.60201
-0.0007113612582221873,-0.1281019922222164,-0.02792762633332302,-0.30711443941288863,17.93619
0.0009305963395555769,-0.1977384255555492,-0.08143508755555295,0.0614466773822232,18.74904
0.0035786499584444346,0.07680769077776795,0.08797152682222276,0.01104383991200042,18.31439
-0.004818273683111218,-0.07671013377778912,-0.0069569289999993345,-0.0038431902946665375,19.53856
