delta_E_Z,delta_E_OH,delta_E_M_f,delta_E_SFR_f,r mag
0.003291884351111149,0.09495008511109937,0.03436702544444614,0.07364783890399917,19.35517
-0.005166372229999994,-0.08943909633333114,-0.04406959800000898,-0.31902309619644476,17.63179
0.0009161335933335901,-0.06417293511111133,-0.052914075111122116,-0.31177020541866707,19.01163
-0.0013977676433334363,0.05275712733334181,-0.013544623422230728,0.030430508814444535,19.17529
-0.003962234954444616,0.012197589844431533,0.060715162066658834,-0.15843629439044504,17.84341
0.0006498303451111381,-0.10818581011110773,0.05778944155557042,-0.2782315877728889,18.26547
0.0043291587295555545,-0.10572787633332581,-0.16129895566666796,0.019499119153333133,19.2219
-0.005970916540666754,-0.03500635377778494,0.05980675977778027,-0.057457415591110506,18.27196
-0.002618821584444486,-0.019027954777769196,-0.03880859411110471,0.11213820390111084,18.31344
0.004990455341333355,0.0017489551111111723,0.023986472555547422,0.3156911339348888,18.71203
0.0030414414111110746,-0.0032320816666597807,0.05481688399999918,-0.02766258800244259,18.86217
0.002372080641777685,0.0659331435111099,0.10893716033333334,0.014207160108222289,18.99302
-0.0058623164691111035,-0.08350960366666094,-0.020414162155548254,-0.08816889533311123,19.50249
0.003017375182888915,0.027596547888881773,0.003196011666670273,0.07989361337666667,18.71025
-0.0028876178097776983,-0.11117021377778258,-0.012686217000004163,0.01148738003399935,19.20259
0.0009879842444443995,0.007948617222213628,-0.03289765111110654,0.112469889115555,18.45276
0.0002819275648889008,-0.04796373055555314,0.02986790044444554,0.17549332776599993,18.42138
0.0024308775315555337,0.1401119908888795,0.09103298177777575,0.28577275506000016,18.52395
0.0038689323486666705,-0.027386481777780247,-0.06419421277778348,0.17372744292066647,18.86217
-0.0008921032035555665,0.13827009899999787,-0.05995967786665979,0.09331701341266618,19.24997
0.001456854007333419,-0.09980828400000341,-0.041841128777784675,0.1397966832486669,18.41284
0.0033530816313334655,-0.09116729866666873,0.0587494338888952,0.0430087359284439,18.36597
0.0009090319819998888,0.012949310777777612,-0.13324081322222625,0.11881851929889009,19.39374
-0.004907735087555626,-0.11878520977777463,-0.20707315939999482,0.08314320916333306,17.98979
0.003551804144222237,-0.18090536600000995,0.10146959231110486,-0.19897786273111273,18.89045
-0.0036058163160000434,-0.10350719233333372,0.03477045124443734,0.007135093699777273,19.73631
0.0026594873515554535,0.1409578852222122,0.07597688211111908,0.04525090479200061,18.97513
-0.003869026391110808,0.0007455932222271144,0.07793612955554785,-0.18067953960933325,17.99598
0.004158227814666848,-0.11261366777778292,0.012679691777778501,0.1096305816695552,19.06833
-0.005528618512444461,-0.10583325311110947,0.06067974155555511,0.08724281663799996,18.62212
4.06048748888832e-05,-0.00367817411110849,-0.03738415422223085,-0.056940691977554136,17.85765
5.3912385777801775e-05,-0.023825239444459356,-0.014328485666663227,-0.39603809355977765,18.51432
0.016756949805555588,-0.13159355655556482,-0.027952168888884188,-0.10219181532511117,19.09279
-0.007665170406666588,-0.01077532766667133,-0.0926946950000005,-0.2953598133940001,19.34533
0.0001563341617777797,0.06225919366666055,0.0647647919555645,0.015592516202223017,19.55593
-0.001331846221555591,0.009837707888895153,0.035609797666666054,0.1573470086995561,18.83961
-0.0017050513995555058,-0.05852944144444727,-0.03383922922222382,-0.2376301256453322,18.27586
0.002298350127333343,0.15484863268888738,0.1573792417999984,0.22326083327444424,18.8484
-0.001743501898888944,0.09501509077777293,-0.009040233466672376,0.2778060991462221,18.54837
0.0014520527662221783,0.05055024755555593,0.04634646888888838,0.1485632580444456,18.86598
0.001422066478444492,0.002186844444432623,0.013793996177776435,0.040491530289333444,17.61156
0.005655567253111102,-0.163763143555558,-0.008923235044440148,-0.3745385374231116,18.09662
0.0044130424177775684,-0.08159926786667349,0.024382242111117947,0.2255733298037775,19.58793
0.002622603367999979,-0.2959711856666676,0.08807265500000483,-0.2908490966397778,19.46658
0.009057289435555602,-0.06220494544444399,0.06756676611111345,-0.15379417388800026,18.11989
-0.0053791710457777725,-0.032832387222228476,-0.06217826544443383,-0.18536324698666695,19.2894
-0.008326011321333232,0.09115962722223969,-0.061961812355539436,-0.32414020246511105,19.45364
0.0012010440935555557,-0.014818588444448721,0.010094127222216365,-0.08021415001777821,18.06471
0.0025676791366666535,0.3969894685555708,0.049294940822230515,0.17546975084666494,17.88954
0.0003392053006665563,0.08055018322222551,-0.016835809111109157,0.31159422476488896,18.67514
-0.0008087547668888528,-0.09656765722222538,0.05638407044444271,0.022231051759333376,19.34294
0.0001190740586666586,-0.07879360977778482,0.04422789300000396,-0.11034020197155564,17.70149
0.0016714218597775887,-0.09471575722221459,0.041235796999965046,-0.34615262735088703,19.08704
-0.0036950430564444553,0.03778097511112399,0.020038321333347042,-0.08205721028088875,19.17022
-0.010854860037777761,0.01727213388888771,-0.03155069751110773,-0.1006095350257776,18.92767
0.002466691532444441,0.09577961955557335,0.06230313942222665,0.08947603713777696,17.81701
0.0010307931131111614,-0.016088934000002553,-0.05961437955555304,-0.08677087030777747,18.48213
-0.0044268741179999405,-0.09461336166665824,-0.03632073211111475,-0.612065798801333,18.22549
0.007050406294222281,0.1196252494444412,0.024278717333332978,0.058868251065111094,18.87392
0.0017530445526666577,0.031691623777776456,0.013751802666666535,0.1638305583515557,18.53274
-0.002973799512666561,-0.017560891444443172,-0.06990593111111032,0.08926888319888898,18.21685
0.003705835124221901,0.23222094855556463,0.14912746115555464,-0.03268931962666641,19.86342
-0.005216046191777776,0.1325669402222296,-0.038036978333334304,-0.09011211436155586,18.26057
-0.000784474696222226,-0.13952031677776766,0.011166357222213819,-0.125348249252222,18.61793
0.0005115616517778129,0.06085660388887426,0.0024905837777851048,0.30826859024911074,17.51108
-0.0032839776897777145,0.03259523500000938,-0.038033632666664374,-0.11479495528911138,18.51135
-0.0014392392324445447,0.14021430366666365,0.05467765733333074,-0.03476541443022225,18.56808
-0.0006283814106667063,-0.05180616355557177,0.0184693515555594,-0.011090513675333535,17.47814
0.0024666616722222173,-0.08264575411110187,0.029867656333326664,0.23052865095555553,19.23225
0.002300120207333327,0.12008080788887732,0.05548869399999923,-0.18246713643288892,18.33922
-0.00043517412844441133,0.1071419067777768,0.031130425888905577,-0.13542110250222228,18.60266
-0.0008539916891111277,0.014645198555550465,-0.003988482222226253,0.17523783763644396,18.08369
0.011556528646888893,-0.13586071544444245,0.13378996731110604,0.03219504984711086,18.58311
-0.007431585920444073,0.09309566344444775,-0.01454013511110297,-0.16856746863711108,19.99117
0.006749384706444428,0.028469808777781935,0.09852208722221079,0.22855866176466672,17.97732
0.0041612907853332964,-0.012444078777777534,0.21420553846668255,0.36345149473333205,17.68051
0.0032434637113334663,-0.011209023111103278,-0.060452803999991644,-0.11967705311288912,18.21732
-0.009263563802666464,-0.09598664588889605,-0.09421427091111667,-0.42951892301822325,19.17509
0.006619992374888861,-0.14274689211110037,0.014843982111100829,0.17623370216644452,20.11089
-0.009027013227111025,0.03915878288888841,-0.11964726462222508,0.10989524286444463,18.3399
0.004598085988888896,-0.13786993066665154,0.05459444913334188,0.055423295952889196,18.68773
